Timing is on.
 w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
              6 |     10456 |     1 | 256.4000000000000000 |     1.1102936553847777 |              6 |     10456 |     2 | 482.2500000000000000 |     1.1267518869861752
              6 |     10849 |     1 | 252.7500000000000000 |     1.1401863083175826 |              6 |     10849 |     2 | 358.2500000000000000 |     1.0031811434170272
              6 |     10861 |     1 | 325.0000000000000000 |     1.1089330657793108 |              6 |     10861 |     2 | 323.7500000000000000 |     1.3247649832888124
              6 |     10870 |     1 | 320.4000000000000000 |     1.1349638163794257 |              6 |     10870 |     2 | 317.7500000000000000 |     1.2243512024685413
              6 |     11000 |     1 | 184.5000000000000000 |     1.4380654390432575 |              6 |     11000 |     2 | 290.5000000000000000 |     1.0385168110212806
              6 |     11014 |     1 | 377.4000000000000000 |     1.0404073043685400 |              6 |     11014 |     2 | 379.5000000000000000 |     1.1058249726837233
              6 |     11029 |     1 | 333.4000000000000000 |     1.1747306703841272 |              6 |     11029 |     2 | 406.3333333333333333 |     1.2239834761919311
              6 |     11434 |     1 | 342.6000000000000000 |     1.0364211289595534 |              6 |     11434 |     2 | 207.5000000000000000 |     1.1824870027553349
              6 |     12104 |     1 | 416.6000000000000000 |     1.0392728845451896 |              6 |     12104 |     2 | 458.7500000000000000 |     1.0194853627000283
              6 |     12230 |     1 | 449.6000000000000000 |     1.0091011027108252 |              6 |     12230 |     2 | 336.5000000000000000 |     1.0079318951277177
              6 |     13579 |     1 | 278.8000000000000000 |     1.1278032660680488 |              6 |     13579 |     2 | 208.0000000000000000 |     1.1853342390999423
              6 |     13996 |     1 | 284.7500000000000000 |     1.1970159256436488 |              6 |     13996 |     2 | 366.7500000000000000 |     1.0092333980938650
              6 |     14722 |     1 | 315.8000000000000000 |     1.0185242717672356 |              6 |     14722 |     2 | 513.0000000000000000 |     1.2239977031065380
              6 |     14936 |     1 | 316.2000000000000000 | 1.00185240987328273245 |              6 |     14936 |     2 | 384.5000000000000000 |     1.1384378893260000
              6 |     15320 |     1 | 303.0000000000000000 |     1.0771824231722970 |              6 |     15320 |     2 | 252.0000000000000000 |     1.4629211031450198
              6 |     15574 |     1 | 333.0000000000000000 |     1.1114539686910631 |              6 |     15574 |     2 | 409.0000000000000000 |     1.0100818294061491
              6 |     16099 |     1 | 354.3333333333333333 |     1.0401346655001167 |              6 |     16099 |     2 | 357.3333333333333333 |     1.1467781414965187
              6 |     17540 |     1 | 333.2000000000000000 |     1.1676490505710834 |              6 |     17540 |     2 | 355.7500000000000000 |     1.1003315538778243
              6 |     18193 |     1 | 344.5000000000000000 |     1.2459166376947054 |              6 |     18193 |     2 | 303.6666666666666667 |     1.2952724701641142
              6 |     18619 |     1 | 382.2000000000000000 |     1.1018428268843590 |              6 |     18619 |     2 | 306.7500000000000000 |     1.1381946480854572
              6 |     19136 |     1 | 334.3333333333333333 |     1.1706358684433240 |              6 |     19136 |     2 | 385.0000000000000000 |     1.0671943092562338
              6 |     19790 |     1 | 206.7500000000000000 |     1.5440421569077678 |              6 |     19790 |     2 | 142.0000000000000000 |     1.0419441870611901
              6 |     20428 |     1 | 165.8000000000000000 |     1.0885683075029674 |              6 |     20428 |     2 | 358.7500000000000000 |     1.1117313224350355
              6 |     21418 |     1 | 279.6000000000000000 |     1.3444110386519742 |              6 |     21418 |     2 | 317.0000000000000000 |     1.1427775886187539
              6 |     22478 |     1 | 390.2500000000000000 |     1.0133384453095529 |              6 |     22478 |     2 | 381.0000000000000000 |     1.1135065559591785
              6 |     22567 |     1 | 378.0000000000000000 |     1.1355813043953915 |              6 |     22567 |     2 | 294.0000000000000000 |     1.1293234138363605
              6 |     22888 |     1 | 405.0000000000000000 |     1.0184938268611975 |              6 |     22888 |     2 | 363.2500000000000000 |     1.0594872410711466
              6 |     22909 |     1 | 229.0000000000000000 |     1.0457307275413362 |              6 |     22909 |     2 | 338.2500000000000000 |     1.1543630249691973
              6 |     23462 |     1 | 233.8000000000000000 |     1.2762804530371129 |              6 |     23462 |     2 | 338.5000000000000000 |     1.1024507575627710
              6 |     23623 |     1 | 325.0000000000000000 |     1.1502446356725569 |              6 |     23623 |     2 | 269.0000000000000000 |     1.2163521054977695
              6 |     24110 |     1 | 255.0000000000000000 |     1.3378786424120745 |              6 |     24110 |     2 | 316.2500000000000000 | 1.00038747459921264822
              6 |     24211 |     1 | 241.0000000000000000 |     1.2571997848583485 |              6 |     24211 |     2 | 371.3333333333333333 |     1.0434814950304632
              6 |     24271 |     1 | 381.2000000000000000 |     1.0428700767184785 |              6 |     24271 |     2 | 415.2500000000000000 |     1.0168378880660999
              6 |     24331 |     1 | 349.7500000000000000 |     1.1702985636064818 |              6 |     24331 |     2 | 374.0000000000000000 |     1.1112127043898128
              6 |     24922 |     1 | 325.4000000000000000 |     1.1765004717857253 |              6 |     24922 |     2 | 358.5000000000000000 |     1.1657880137269400
              6 |     25130 |     1 | 274.2000000000000000 |     1.1969224302898432 |              6 |     25130 |     2 | 214.2500000000000000 |     1.1962590027857223
              6 |     25232 |     1 | 259.4000000000000000 |     1.0681223189935621 |              6 |     25232 |     2 | 388.0000000000000000 |     1.0922454179993660
              6 |     25393 |     1 | 226.6000000000000000 |     1.4424795879683054 |              6 |     25393 |     2 | 418.5000000000000000 |     1.0788779643533142
              6 |     25444 |     1 | 330.0000000000000000 |     1.1856677784304000 |              6 |     25444 |     2 | 291.0000000000000000 |     1.3714569549686357
              6 |     26137 |     1 | 296.2000000000000000 |     1.0689317781523295 |              6 |     26137 |     2 | 322.6666666666666667 |     1.1758794321872665
              6 |     27325 |     1 | 169.7500000000000000 |     1.2844430624684536 |              6 |     27325 |     2 | 262.0000000000000000 |     1.1036497855279160
              6 |     27386 |     1 | 436.0000000000000000 |     1.0268174695705023 |              6 |     27386 |     2 | 297.7500000000000000 |     1.4006591449995936
              6 |     27631 |     1 | 312.5000000000000000 |     1.3672415831398144 |              6 |     27631 |     2 | 387.0000000000000000 |     1.0750720445847390
              6 |     28124 |     1 | 365.0000000000000000 |     1.1403602906730575 |              6 |     28124 |     2 | 279.3333333333333333 |     1.0290686799314177
              6 |     28375 |     1 | 408.4000000000000000 |     1.0163385020674682 |              6 |     28375 |     2 | 345.0000000000000000 |     1.0737034224670667
              6 |     28778 |     1 | 336.2500000000000000 |     1.3308683100414126 |              6 |     28778 |     2 | 336.2500000000000000 |     1.0493025421712387
              6 |     29404 |     1 | 436.5000000000000000 |     1.1029994048729462 |              6 |     29404 |     2 | 287.0000000000000000 | 1.00175276467648780488
              6 |     29504 |     1 | 305.8000000000000000 |     1.1635839546603368 |              6 |     29504 |     2 | 316.0000000000000000 |     1.1307022989888797
              6 |     30124 |     1 | 330.2000000000000000 |     1.1275469255651211 |              6 |     30124 |     2 | 379.2500000000000000 |     1.1322322890873329
              6 |     31028 |     1 | 303.8000000000000000 |     1.3444833330541178 |              6 |     31028 |     2 | 362.7500000000000000 |     1.2225284356547292
              6 |     31921 |     1 | 210.8000000000000000 |     1.3012438596082685 |              6 |     31921 |     2 | 429.2500000000000000 |     1.0079267891532813
              6 |     32216 |     1 | 173.5000000000000000 |     1.1642128178012046 |              6 |     32216 |     2 | 374.3333333333333333 |     1.0961087587859199
              6 |     32467 |     1 | 336.6000000000000000 |     1.0499328984485086 |              6 |     32467 |     2 | 387.6666666666666667 |     1.3569469237071745
              6 |     32660 |     1 | 427.6000000000000000 |     1.0111092631441324 |              6 |     32660 |     2 | 332.2500000000000000 |     1.0183605325253785
              6 |     32710 |     1 | 381.8000000000000000 |     1.0045104726313855 |              6 |     32710 |     2 | 484.0000000000000000 |     1.0259438246218657
              6 |     34297 |     1 | 302.6000000000000000 |     1.2791094603662855 |              6 |     34297 |     2 | 362.2500000000000000 |     1.1740277892438703
              6 |     35038 |     1 | 430.0000000000000000 |     1.1252654274946721 |              6 |     35038 |     2 | 197.0000000000000000 |     1.0775060794173858
              6 |     36970 |     1 | 193.0000000000000000 |     1.0314395214337461 |              6 |     36970 |     2 | 299.0000000000000000 |     1.1233807869191873
              6 |     38456 |     1 | 219.0000000000000000 |     1.2150152109520320 |              6 |     38456 |     2 | 372.2500000000000000 |     1.0610352116522257
              6 |     39187 |     1 | 286.5000000000000000 |     1.3110705300627958 |              6 |     39187 |     2 | 357.0000000000000000 |     1.0150960600562437
              6 |     39842 |     1 | 254.5000000000000000 |     1.1045032180239646 |              6 |     39842 |     2 | 476.2500000000000000 |     1.0145338075716556
              6 |     40004 |     1 | 234.2500000000000000 |     1.0888588591086105 |              6 |     40004 |     2 | 309.7500000000000000 |     1.3935501387675448
              6 |     40244 |     1 | 228.2000000000000000 |     1.5163765851680587 |              6 |     40244 |     2 | 400.7500000000000000 |     1.0234029693086388
              6 |     40246 |     1 | 344.2000000000000000 |     1.0215368898444218 |              6 |     40246 |     2 | 392.0000000000000000 |     1.0252478765573699
              6 |     41288 |     1 | 174.8000000000000000 |     1.4580605603638787 |              6 |     41288 |     2 | 400.5000000000000000 |     1.0059137700037303
              6 |     41354 |     1 | 498.2500000000000000 |     1.0036064515116909 |              6 |     41354 |     2 | 319.5000000000000000 |     1.0551971272709890
              6 |     43045 |     1 | 359.2000000000000000 |     1.0072054501862194 |              6 |     43045 |     2 | 293.5000000000000000 |     1.1758272502234923
              6 |     43948 |     1 | 273.8000000000000000 |     1.3943622145160884 |              6 |     43948 |     2 | 264.3333333333333333 |     1.1310484252694868
              6 |     45451 |     1 | 296.4000000000000000 |     1.2719020819792578 |              6 |     45451 |     2 | 274.2500000000000000 |     1.2551825379950702
(471 rows)

Time: 59363,230 ms (00:59,363)
 w_warehouse_sk | i_item_sk | d_moy |         mean         |        cov         | w_warehouse_sk | i_item_sk | d_moy |         mean         |        cov         
----------------+-----------+-------+----------------------+--------------------+----------------+-----------+-------+----------------------+--------------------
              1 |      6076 |     1 | 223.2000000000000000 | 1.5448883646890995 |              1 |      6076 |     2 | 238.0000000000000000 | 1.1895209547072857
              1 |     20731 |     1 | 271.4000000000000000 | 1.5244591092436146 |              1 |     20731 |     2 | 416.5000000000000000 | 1.0407519389231813
              1 |     28123 |     1 | 212.2000000000000000 | 1.5717962090873940 |              1 |     28123 |     2 | 406.7500000000000000 | 1.0243875435101955
              1 |     39254 |     1 | 157.2500000000000000 | 1.7889453730216534 |              1 |     39254 |     2 | 268.2500000000000000 | 1.1265820760719553
              2 |     15560 |     1 | 112.0000000000000000 | 1.5307401448830089 |              2 |     15560 |     2 | 110.0000000000000000 | 1.1052466909852636
              3 |     28196 |     1 | 215.4000000000000000 | 1.5080585175337187 |              3 |     28196 |     2 | 340.0000000000000000 | 1.2250720855376441
              3 |     36878 |     1 | 314.3333333333333333 | 1.5366226895651230 |              3 |     36878 |     2 | 281.6666666666666667 | 1.2085841909637586
              4 |      2632 |     1 | 214.2500000000000000 | 1.6764569281518693 |              4 |      2632 |     2 | 398.7500000000000000 | 1.0659622513961053
              4 |     17918 |     1 | 264.0000000000000000 | 1.5605164176960758 |              4 |     17918 |     2 | 316.5000000000000000 | 1.3131336028914945
              4 |     42865 |     1 | 234.7500000000000000 | 1.6830611986437274 |              4 |     42865 |     2 | 315.6666666666666667 | 1.0055787182238881
              5 |     18016 |     1 | 224.7500000000000000 | 1.5528572019105628 |              5 |     18016 |     2 | 123.7500000000000000 | 1.3627347062697616
              5 |     36712 |     1 | 266.0000000000000000 | 1.5183758628536617 |              5 |     36712 |     2 | 262.7500000000000000 | 1.1067660065172559
              6 |      3346 |     1 | 236.2000000000000000 | 1.5768285731085732 |              6 |      3346 |     2 | 197.2500000000000000 | 1.4127206116500532
              6 |     19790 |     1 | 206.7500000000000000 | 1.5440421569077678 |              6 |     19790 |     2 | 142.0000000000000000 | 1.0419441870611901
              6 |     40244 |     1 | 228.2000000000000000 | 1.5163765851680587 |              6 |     40244 |     2 | 400.7500000000000000 | 1.0234029693086388
(15 rows)

Time: 60051,390 ms (01:00,051)
