Timing is on.
 brand_id |                       brand                        | t_hour | t_minute | ext_price 
 10001017 | amalgunivamalg #17                                 |     19 |       28 |   1818.88
  4003001 | exportiedu pack #1                                 |      9 |       45 |   1818.36
  5003002 | exportischolar #2                                  |     17 |       26 |   1817.40
  6009003 | maxicorp #3                                        |      7 |       23 |   1814.40
  1002002 | importoamalg #2                                    |      8 |       28 |   1811.85
  1002001 | importoamalg #1                                    |      7 |        1 |   1811.52
  7015007 | scholarnameless #7                                 |      9 |       36 |   1809.08
 10002011 | importounivamalg #11                               |      8 |       45 |   1808.57
 10016001 | corpamalgamalg #1                                  |      9 |       37 |   1808.10
  8015005 | scholarmaxi #5                                     |     18 |        5 |   1806.56
  6002005 | importocorp #5                                     |     17 |       24 |   1806.52
  7015009 | scholarnameless #9                                 |     17 |       51 |   1806.03
  5002001 | importoscholar #1                                  |     18 |       31 |   1805.32
  6012005 | importobrand #5                                    |     18 |       31 |   1804.62
 10010004 | univamalgamalg #4                                  |     18 |        2 |   1800.44
  7012010 | importonameless #10                                |     17 |       44 |   1800.32
  9014011 | edu packunivamalg #11                              |      9 |       33 |   1793.92
 10010011 | univamalgamalg #11                                 |     18 |       33 |   1792.16
  5002001 | importoscholar #1                                  |     17 |       10 |   1788.15
 10016003 | corpamalgamalg #3                                  |     18 |       37 |   1787.82
  9015011 | scholarunivamalg #11                               |     19 |       25 |   1785.04
  4003001 | exportiedu pack #1                                 |     19 |       33 |   1782.56
  6012007 | importobrand #7                                    |      8 |       50 |   1782.39
 10003007 | exportiunivamalg #7                                |     17 |       59 |   1780.24
  2002001 | importoimporto #1                                  |     18 |       33 |   1779.87
  4003001 | exportiedu pack #1                                 |     17 |        3 |   1774.50
  1001001 | amalgamalg #1                                      |     19 |        9 |   1773.91
  1001001 | amalgamalg #1                                      |     18 |       59 |   1772.85
  1001002 | amalgamalg #2                                      |      9 |       14 |   1772.13
  6016003 | corpbrand #3                                       |      9 |       54 |   1770.72
  8008003 | namelessnameless #3                                |      7 |       17 |   1769.04
 10012004 | importoamalgamalg #4                               |      9 |       45 |   1764.99
  3004001 | edu packexporti #1                                 |     17 |       29 |   1763.52
  6009004 | maxicorp #4                                        |      9 |       50 |   1762.50
  1004002 | edu packamalg #2                                   |     19 |       56 |   1761.28
  6011001 | amalgbrand #1                                      |     19 |       35 |   1760.64
  3003001 | exportiexporti #1                                  |      9 |       30 |   1759.50
  5003001 | exportischolar #1                                  |      7 |       42 |   1759.35
  3002001 | importoexporti #1                                  |     18 |       29 |   1758.34
  7008009 | namelessbrand #9                                   |      8 |        3 |   1756.86
  7009005 | maxibrand #5                                       |      8 |       43 |   1756.44
 10001017 | amalgunivamalg #17                                 |     19 |        2 |   1755.40
  9006008 | corpmaxi #8                                        |      8 |       51 |   1753.92
  4001002 | amalgedu pack #2                                   |     18 |       56 |   1753.46
 10010004 | univamalgamalg #4                                  |     19 |       51 |   1753.29
  5004001 | edu packscholar #1                                 |     17 |       47 |   1752.48
  1002002 | importoamalg #2                                    |      8 |       20 |   1750.32
  7010009 | univnameless #9                                    |     18 |        6 |   1747.98
  5004002 | edu packscholar #2                                 |      9 |       54 |   1745.72
  3003002 | exportiexporti #2                                  |      9 |       26 |   1744.92
  3004002 | edu packexporti #2                                 |     17 |        5 |   1744.35
  6002003 | importocorp #3                                     |     17 |       35 |   1742.94
  8004005 | edu packnameless #5                                |      9 |        4 |   1741.92
  8016006 | corpmaxi #6                                        |     17 |       50 |   1737.00
  9012003 | importounivamalg #3                                |     17 |        7 |   1736.00
  4001001 | amalgedu pack #1                                   |      8 |        1 |   1734.81
  9003003 | exportimaxi #3                                     |     17 |        8 |   1730.40
  3003001 | exportiexporti #1                                  |      9 |       22 |   1730.12
  7007004 | brandbrand #4                                      |     19 |       38 |   1729.31
 10012005 | importoamalgamalg #5                               |      6 |        3 |   1728.70
  1003002 | exportiamalg #2                                    |      8 |       33 |   1728.14
 10016001 | corpamalgamalg #1                                  |     18 |       17 |   1726.20
  3001002 | amalgexporti #2                                    |      9 |       26 |   1725.80
  3002001 | importoexporti #1                                  |     18 |       25 |   1723.68
  3003001 | exportiexporti #1                                  |     19 |       16 |   1722.36
  8004003 | edu packnameless #3                                |      8 |        6 |   1721.40
  1003002 | exportiamalg #2                                    |      7 |        7 |   1720.88
 10015012 | scholaramalgamalg #12                              |      7 |       56 |   1720.13
  3001001 | amalgexporti #1                                    |      9 |        6 |   1712.10
  6011003 | amalgbrand #3                                      |     17 |       25 |   1708.50
  1003002 | exportiamalg #2                                    |     19 |       33 |   1708.10
  6001002 | amalgcorp #2                                       |     18 |        7 |   1706.55
  1004002 | edu packamalg #2                                   |     17 |        9 |   1703.70
  3004001 | edu packexporti #1                                 |     17 |       10 |   1703.48
  9015011 | scholarunivamalg #11                               |      7 |       40 |   1701.84
  9006008 | corpmaxi #8                                        |     19 |       46 |   1701.08
  5003001 | exportischolar #1                                  |     17 |       29 |   1699.18
  7015003 | scholarnameless #3                                 |     18 |        6 |   1698.64
  9008005 | namelessmaxi #5                                    |     19 |       38 |   1698.50
  9016009 | corpunivamalg #9                                   |     18 |       15 |   1698.30
  1003002 | exportiamalg #2                                    |      9 |       59 |   1697.52
  3004001 | edu packexporti #1                                 |     17 |       41 |   1697.17
  9013009 | exportiunivamalg #9                                |      9 |        7 |   1696.60
  8002009 | importonameless #9                                 |     17 |       51 |   1695.33
  9008005 | namelessmaxi #5                                    |     17 |        8 |   1692.86
  2001001 | amalgimporto #1                                    |     18 |       34 |   1692.60
  2002001 | importoimporto #1                                  |     19 |       47 |   1692.48
  2004002 | edu packimporto #2                                 |     18 |       13 |   1692.48
  2002001 | importoimporto #1                                  |     18 |        7 |   1691.82
  6010005 | univbrand #5                                       |      8 |       20 |   1690.65
 10008002 | namelessunivamalg #2                               |      6 |       52 |   1689.48
  8013009 | exportimaxi #9                                     |     17 |       44 |   1689.10
  6011005 | amalgbrand #5                                      |     17 |       54 |   1689.00
  9016003 | corpunivamalg #3                                   |      7 |       32 |   1685.89
  4003001 | exportiedu pack #1                                 |      6 |        8 |   1685.28
  6011003 | amalgbrand #3                                      |      7 |       24 |   1682.10
 10005013 | scholarunivamalg #13                               |     18 |       30 |   1677.20
  6014004 | edu packbrand #4                                   |      9 |       57 |   1677.00
  5003002 | exportischolar #2                                  |     17 |       39 |   1675.52
  9008005 | namelessmaxi #5                                    |     17 |       45 |   1674.81
  2001002 | amalgimporto #2                                    |      9 |       22 |   1670.95
 10012010 | importoamalgamalg #10                              |     19 |       33 |   1669.11
 10015017 | scholaramalgamalg #17                              |      8 |       18 |   1668.50
  4002001 | importoedu pack #1                                 |     18 |       56 |   1666.85
  2003002 | exportiimporto #2                                  |      8 |       29 |   1662.48
  1001001 | amalgamalg #1                                      |     18 |       17 |   1662.40
  7004007 | edu packbrand #7                                   |     17 |       32 |   1660.90
  1001002 | amalgamalg #2                                      |      8 |       58 |   1658.44
  7004009 | edu packbrand #9                                   |     18 |        6 |   1658.10
  7009003 | maxibrand #3                                       |     18 |       38 |   1656.00
  5004001 | edu packscholar #1                                 |     18 |       24 |   1654.40
  1002001 | importoamalg #1                                    |     17 |       46 |   1653.40
 10005013 | scholarunivamalg #13                               |     17 |       56 |   1652.64
 10012004 | importoamalgamalg #4                               |      8 |       25 |   1651.84
  6008003 | namelesscorp #3                                    |     19 |       54 |   1651.76
  4002001 | importoedu pack #1                                 |     19 |       18 |   1650.60
  3001002 | amalgexporti #2                                    |     19 |       18 |   1647.78
  5001001 | amalgscholar #1                                    |     17 |       44 |   1647.78
  7013009 | exportinameless #9                                 |     18 |        2 |   1647.00
  4002001 | importoedu pack #1                                 |     17 |       51 |   1644.75
  9013002 | exportiunivamalg #2                                |      6 |       58 |   1643.40
  5004002 | edu packscholar #2                                 |      9 |       57 |   1642.74
  4004002 | edu packedu pack #2                                |      8 |        4 |   1642.21
  7015002 | scholarnameless #2                                 |      9 |       48 |   1638.29
  8010009 | univmaxi #9                                        |      8 |       24 |   1638.00
  5002002 | importoscholar #2                                  |     19 |       27 |   1636.08
  3001001 | amalgexporti #1                                    |     18 |       17 |   1635.57
  9015009 | scholarunivamalg #9                                |     17 |       38 |   1635.12
 10016006 | corpamalgamalg #6                                  |     17 |       39 |   1634.26
  4001001 | amalgedu pack #1                                   |     19 |       58 |   1631.35
  6016003 | corpbrand #3                                       |     19 |       36 |   1628.12
  7013002 | exportinameless #2                                 |     18 |       44 |   1628.10
  7009010 | maxibrand #10                                      |     18 |       28 |   1627.50
  7003002 | exportibrand #2                                    |     17 |        8 |   1626.38
  6012002 | importobrand #2                                    |     19 |        3 |   1624.80
 10015012 | scholaramalgamalg #12                              |      8 |       24 |   1622.48
 10010006 | univamalgamalg #6                                  |     17 |       10 |   1620.63
  4001001 | amalgedu pack #1                                   |      8 |       43 |   1620.16
  6008007 | namelesscorp #7                                    |     17 |       51 |   1616.34
  4002001 | importoedu pack #1                                 |      9 |       52 |   1615.04
  5001001 | amalgscholar #1                                    |     19 |        1 |   1614.48
  9013009 | exportiunivamalg #9                                |      8 |       29 |   1614.08
 10013013 | exportiamalgamalg #13                              |     18 |       19 |   1613.85
 10016006 | corpamalgamalg #6                                  |     18 |       18 |   1613.85
  5002001 | importoscholar #1                                  |      7 |       43 |   1613.15
  1004002 | edu packamalg #2                                   |     18 |       45 |   1606.73
  9001005 | amalgmaxi #5                                       |      9 |       56 |   1606.44
  7004009 | edu packbrand #9                                   |     17 |       29 |   1606.22
  2004001 | edu packimporto #1                                 |     17 |       49 |   1605.45
  7013007 | exportinameless #7                                 |      6 |       23 |   1600.53
  9010009 | univunivamalg #9                                   |     17 |       35 |   1599.82
  2001001 | amalgimporto #1                                    |     18 |        5 |   1599.23
  5004002 | edu packscholar #2                                 |     17 |       31 |   1598.40
  3003001 | exportiexporti #1                                  |      9 |       23 |   1597.20
  8005005 | scholarnameless #5                                 |     18 |       56 |   1597.03
  5001002 | amalgscholar #2                                    |     17 |       48 |   1596.76
  6008007 | namelesscorp #7                                    |     19 |       13 |   1596.00
 10016006 | corpamalgamalg #6                                  |     19 |       41 |   1595.81
  3002001 | importoexporti #1                                  |     17 |       27 |   1594.80
  5002001 | importoscholar #1                                  |      7 |       39 |   1594.20
  2004002 | edu packimporto #2                                 |     19 |       16 |   1593.68
  7003002 | exportibrand #2                                    |      9 |       42 |   1591.45
  6011003 | amalgbrand #3                                      |     17 |       50 |   1590.00
  8005008 | scholarnameless #8                                 |     19 |       42 |   1589.51
  1001001 | amalgamalg #1                                      |     19 |        3 |   1586.70
  1002002 | importoamalg #2                                    |      9 |       59 |   1586.01
  7010008 | univnameless #8                                    |     17 |       37 |   1585.74
  7010009 | univnameless #9                                    |     18 |       50 |   1584.60
  2004002 | edu packimporto #2                                 |      8 |        9 |   1584.00
  1004001 | edu packamalg #1                                   |      9 |       30 |   1582.81
  7010009 | univnameless #9                                    |     19 |       10 |   1581.65
  3002001 | importoexporti #1                                  |     18 |        2 |   1580.64
  5001001 | amalgscholar #1                                    |      9 |       24 |   1580.53
  3002001 | importoexporti #1                                  |      6 |        3 |   1579.60
  4002001 | importoedu pack #1                                 |      9 |       30 |   1578.26
 10012011 | importoamalgamalg #11                              |     17 |        3 |   1577.40
  5003001 | exportischolar #1                                  |      8 |        6 |   1576.38
  5002001 | importoscholar #1                                  |     17 |        8 |   1575.90
  9006008 | corpmaxi #8                                        |     19 |        3 |   1573.98
  8013007 | exportimaxi #7                                     |     19 |       39 |   1572.55
  4004001 | edu packedu pack #1                                |      9 |       50 |   1567.80
  6009002 | maxicorp #2                                        |      8 |       12 |   1566.84
  7014009 | edu packnameless #9                                |     17 |       28 |   1565.22
  1003002 | exportiamalg #2                                    |      9 |       15 |   1564.75
  3003001 | exportiexporti #1                                  |     17 |       14 |   1564.08
 10010006 | univamalgamalg #6                                  |     19 |       52 |   1559.77
  7003002 | exportibrand #2                                    |      8 |       25 |   1559.20
  3003002 | exportiexporti #2                                  |     18 |       46 |   1558.94
  2004001 | edu packimporto #1                                 |     18 |       46 |   1553.93
  7015003 | scholarnameless #3                                 |     19 |       25 |   1553.06
  6007003 | brandcorp #3                                       |     17 |       49 |   1550.16
  1003001 | exportiamalg #1                                    |     18 |       56 |   1542.22
  1001001 | amalgamalg #1                                      |     17 |       22 |   1540.62
  2004002 | edu packimporto #2                                 |     18 |       17 |   1540.56
  1001002 | amalgamalg #2                                      |      9 |       20 |   1540.00
  3002002 | importoexporti #2                                  |     18 |       59 |   1538.64
  8005005 | scholarnameless #5                                 |     18 |       29 |   1538.10
 10012010 | importoamalgamalg #10                              |     19 |       25 |   1537.50
  7015003 | scholarnameless #3                                 |     18 |       54 |   1534.41
  3003002 | exportiexporti #2                                  |     17 |       38 |   1532.52
  4001002 | amalgedu pack #2                                   |     17 |       19 |   1532.32
  5004001 | edu packscholar #1                                 |     19 |       41 |   1531.59
  4002002 | importoedu pack #2                                 |      7 |       42 |   1529.30
  9002011 | importomaxi #11                                    |     17 |       46 |   1528.74
 10009008 | maxiunivamalg #8                                   |      9 |       55 |   1528.56
  1002001 | importoamalg #1                                    |      8 |       15 |   1528.30
 10016001 | corpamalgamalg #1                                  |      8 |       55 |   1527.11
  3002002 | importoexporti #2                                  |      9 |        0 |   1526.83
  3002001 | importoexporti #1                                  |      9 |       23 |   1523.99
  6012005 | importobrand #5                                    |      9 |       39 |   1521.10
 10016006 | corpamalgamalg #6                                  |     17 |       33 |   1518.93
  6011005 | amalgbrand #5                                      |     18 |       48 |   1518.75
  2002001 | importoimporto #1                                  |     19 |       23 |   1517.88
 10016013 | corpamalgamalg #13                                 |      6 |       47 |   1517.40
 10009015 | maxiunivamalg #15                                  |      8 |        3 |   1512.72
  5003001 | exportischolar #1                                  |     18 |       15 |   1509.57
  5004002 | edu packscholar #2                                 |      6 |       14 |   1509.21
  6011003 | amalgbrand #3                                      |      8 |       33 |   1508.76
  6001001 | amalgcorp #1                                       |     17 |       48 |   1508.50
  3003002 | exportiexporti #2                                  |      9 |       51 |   1507.85
  4002001 | importoedu pack #1                                 |      6 |       43 |   1507.50
  4002002 | importoedu pack #2                                 |     18 |       23 |   1504.94
 10001017 | amalgunivamalg #17                                 |      9 |       31 |   1503.45
  1003001 | exportiamalg #1                                    |     17 |       59 |   1498.38
  5003001 | exportischolar #1                                  |     18 |       40 |   1498.14
  3001001 | amalgexporti #1                                    |     18 |        5 |   1497.76
  7009003 | maxibrand #3                                       |     17 |       14 |   1497.30
  9009002 | maximaxi #2                                        |     19 |       17 |   1494.72
  1001001 | amalgamalg #1                                      |     17 |       30 |   1494.61
  1004002 | edu packamalg #2                                   |     18 |       52 |   1493.20
  8003010 | exportinameless #10                                |     18 |       43 |   1493.00
 10016017 | corpamalgamalg #17                                 |     19 |       15 |   1492.80
  3001001 | amalgexporti #1                                    |     18 |       21 |   1490.84
  4004002 | edu packedu pack #2                                |     17 |       12 |   1490.50
  9014011 | edu packunivamalg #11                              |      7 |       21 |   1490.16
  3003001 | exportiexporti #1                                  |     17 |       11 |   1489.20
 10005013 | scholarunivamalg #13                               |     17 |       15 |   1488.00
 10003007 | exportiunivamalg #7                                |      9 |       29 |   1486.38
 10007012 | brandunivamalg #12                                 |     18 |       47 |   1486.10
 10016013 | corpamalgamalg #13                                 |      8 |       14 |   1483.23
  6010004 | univbrand #4                                       |     17 |       52 |   1481.85
  3001001 | amalgexporti #1                                    |      9 |       24 |   1481.72
  6006004 | corpcorp #4                                        |     18 |       51 |   1479.76
  7007005 | brandbrand #5                                      |      7 |       24 |   1475.60
  7003009 | exportibrand #9                                    |     18 |        3 |   1475.54
  9016003 | corpunivamalg #3                                   |     17 |       14 |   1475.25
  8004003 | edu packnameless #3                                |     17 |       19 |   1470.56
  7015009 | scholarnameless #9                                 |     19 |        5 |   1468.99
  7013009 | exportinameless #9                                 |     18 |       47 |   1468.32
 10003016 | exportiunivamalg #16                               |     18 |       54 |   1467.84
  1004002 | edu packamalg #2                                   |      9 |        4 |   1467.00
 10013013 | exportiamalgamalg #13                              |     17 |       45 |   1465.20
  8004003 | edu packnameless #3                                |      9 |       34 |   1462.34
  9008005 | namelessmaxi #5                                    |      8 |       15 |   1461.51
  3003001 | exportiexporti #1                                  |      8 |       54 |   1461.42
  5002001 | importoscholar #1                                  |     17 |       54 |   1459.20
  3001002 | amalgexporti #2                                    |     19 |       34 |   1458.50
 10012001 | importoamalgamalg #1                               |     18 |       39 |   1457.96
  9008005 | namelessmaxi #5                                    |      8 |       31 |   1457.28
  3002002 | importoexporti #2                                  |     17 |        3 |   1456.16
  7009003 | maxibrand #3                                       |      8 |       23 |   1456.00
  5001002 | amalgscholar #2                                    |      6 |       42 |   1455.51
  4002001 | importoedu pack #1                                 |     18 |       10 |   1455.30
  2001001 | amalgimporto #1                                    |      8 |        7 |   1454.25
  3004002 | edu packexporti #2                                 |     17 |       55 |   1453.50
  6009002 | maxicorp #2                                        |     17 |       15 |   1453.12
  9001005 | amalgmaxi #5                                       |     17 |       50 |   1451.11
 10015004 | scholaramalgamalg #4                               |     18 |       26 |   1451.01
  6008003 | namelesscorp #3                                    |     19 |       38 |   1450.24
  5003001 | exportischolar #1                                  |      6 |        8 |   1449.76
  3004001 | edu packexporti #1                                 |      9 |       29 |   1445.40
  7012010 | importonameless #10                                |     18 |       32 |   1444.66
  1001001 | amalgamalg #1                                      |     17 |       45 |   1444.17
  9011008 | amalgunivamalg #8                                  |      9 |       17 |   1443.98
  5001002 | amalgscholar #2                                    |      6 |       33 |   1443.60
  6006003 | corpcorp #3                                        |     18 |       27 |   1443.00
  6007003 | brandcorp #3                                       |     19 |       34 |   1439.14
  5003001 | exportischolar #1                                  |     17 |       18 |   1438.50
  5003002 | exportischolar #2                                  |     18 |       18 |   1437.93
  7014009 | edu packnameless #9                                |      8 |        6 |   1437.12
  7013002 | exportinameless #2                                 |     17 |       37 |   1435.42
  8003010 | exportinameless #10                                |      8 |       36 |   1434.95
  1003001 | exportiamalg #1                                    |      9 |        3 |   1432.59
  4004001 | edu packedu pack #1                                |      9 |       38 |   1430.45
  1004001 | edu packamalg #1                                   |     18 |       12 |   1428.84
  1001002 | amalgamalg #2                                      |     17 |       42 |   1426.80
  3003001 | exportiexporti #1                                  |     17 |       23 |   1426.80
  1004001 | edu packamalg #1                                   |     19 |       16 |   1426.62
  4004001 | edu packedu pack #1                                |     18 |       21 |   1426.48
  9013009 | exportiunivamalg #9                                |     17 |       16 |   1425.30
 10016017 | corpamalgamalg #17                                 |     17 |       13 |   1424.96
  9011008 | amalgunivamalg #8                                  |     17 |       10 |   1424.85
  2004002 | edu packimporto #2                                 |     17 |       13 |   1423.90
  9011009 | amalgunivamalg #9                                  |     18 |       19 |   1423.29
  6008002 | namelesscorp #2                                    |     18 |       18 |   1423.11
  2001002 | amalgimporto #2                                    |      8 |       44 |   1420.80
  1001001 | amalgamalg #1                                      |      7 |       27 |   1420.20
  2004002 | edu packimporto #2                                 |      9 |       51 |   1419.87
  4002002 | importoedu pack #2                                 |     17 |       55 |   1418.25
  4004001 | edu packedu pack #1                                |     17 |       52 |   1416.72
  6009004 | maxicorp #4                                        |     17 |       24 |   1416.40
 10004001 | edu packunivamalg #1                               |      9 |       20 |   1415.70
  6008005 | namelesscorp #5                                    |     17 |       58 |   1415.50
  3001002 | amalgexporti #2                                    |     17 |       29 |   1413.92
  5004002 | edu packscholar #2                                 |     19 |        5 |   1410.85
 10002012 | importounivamalg #12                               |      9 |       57 |   1409.44
  4001002 | amalgedu pack #2                                   |     18 |       50 |   1408.52
  6008005 | namelesscorp #5                                    |     18 |       42 |   1405.89
 10002011 | importounivamalg #11                               |     18 |       29 |   1401.84
  6016003 | corpbrand #3                                       |      8 |        5 |   1400.94
  7014001 | edu packnameless #1                                |      7 |        5 |   1400.66
  7009003 | maxibrand #3                                       |     18 |       51 |   1400.13
 10004001 | edu packunivamalg #1                               |     17 |       44 |   1399.65
  8009005 | maxinameless #5                                    |      8 |        4 |   1395.90
  7012003 | importonameless #3                                 |      9 |       55 |   1395.70
  1004001 | edu packamalg #1                                   |     17 |       12 |   1395.00
 10006002 | corpunivamalg #2                                   |     17 |       16 |   1391.68
  4004002 | edu packedu pack #2                                |     17 |       47 |   1390.95
  4003001 | exportiedu pack #1                                 |     18 |       37 |   1389.99
  6009003 | maxicorp #3                                        |      6 |       20 |   1389.39
  9010009 | univunivamalg #9                                   |     19 |       18 |   1386.18
  4004001 | edu packedu pack #1                                |     17 |       59 |   1384.44
  7012003 | importonameless #3                                 |      8 |       44 |   1384.34
  3002002 | importoexporti #2                                  |     17 |       57 |   1383.36
  7013002 | exportinameless #2                                 |     19 |       56 |   1381.12
  7011001 | amalgnameless #1                                   |     17 |       40 |   1380.12
  1001001 | amalgamalg #1                                      |      8 |       48 |   1379.25
  2003001 | exportiimporto #1                                  |     18 |        3 |   1379.18
 10012017 | importoamalgamalg #17                              |     19 |       30 |   1376.55
 10009009 | maxiunivamalg #9                                   |     19 |        1 |   1375.63
  3004002 | edu packexporti #2                                 |      9 |        6 |   1375.39
  8013007 | exportimaxi #7                                     |     17 |       41 |   1375.18
  3002002 | importoexporti #2                                  |     17 |       39 |   1370.25
  1001001 | amalgamalg #1                                      |      7 |       12 |   1369.80
  9006005 | corpmaxi #5                                        |     19 |       25 |   1369.52
  1004001 | edu packamalg #1                                   |     19 |       17 |   1366.54
  3002002 | importoexporti #2                                  |      9 |       19 |   1366.20
  7009003 | maxibrand #3                                       |     18 |        3 |   1366.08
  9011008 | amalgunivamalg #8                                  |     19 |        1 |   1363.52
  7010003 | univnameless #3                                    |      8 |        1 |   1361.25
  3004002 | edu packexporti #2                                 |     18 |        1 |   1357.28
  8015005 | scholarmaxi #5                                     |     17 |       15 |   1356.25
  6015004 | scholarbrand #4                                    |     19 |       58 |   1352.52
 10010013 | univamalgamalg #13                                 |     19 |        8 |   1351.42
  6012005 | importobrand #5                                    |     18 |       48 |   1350.99
  4004001 | edu packedu pack #1                                |     19 |       25 |   1349.58
  4001001 | amalgedu pack #1                                   |     18 |       52 |   1349.20
  3003001 | exportiexporti #1                                  |      9 |       52 |   1348.32
  6005007 | scholarcorp #7                                     |     19 |       22 |   1347.34
  8016006 | corpmaxi #6                                        |     19 |        7 |   1346.08
  9015009 | scholarunivamalg #9                                |     18 |       11 |   1342.99
  7011001 | amalgnameless #1                                   |     18 |       50 |   1341.99
  1001001 | amalgamalg #1                                      |     17 |       37 |   1338.12
  4002001 | importoedu pack #1                                 |     18 |       18 |   1337.49
  5001001 | amalgscholar #1                                    |     18 |       24 |   1336.50
  5001002 | amalgscholar #2                                    |     19 |        5 |   1334.45
  1003001 | exportiamalg #1                                    |     19 |       41 |   1333.82
 10004004 | edu packunivamalg #4                               |     19 |       28 |   1333.42
  9009009 | maximaxi #9                                        |     18 |       40 |   1330.56
  9002011 | importomaxi #11                                    |     19 |       20 |   1329.63
  6016003 | corpbrand #3                                       |      9 |       45 |   1326.79
  9012008 | importounivamalg #8                                |      8 |       27 |   1324.40
  9001005 | amalgmaxi #5                                       |     18 |       38 |   1322.73
  2002001 | importoimporto #1                                  |      7 |       23 |   1320.20
  4004001 | edu packedu pack #1                                |     17 |        1 |   1320.20
  6008007 | namelesscorp #7                                    |      9 |        9 |   1320.20
  3001002 | amalgexporti #2                                    |      9 |       50 |   1318.35
  6015005 | scholarbrand #5                                    |     17 |       37 |   1317.96
  5004002 | edu packscholar #2                                 |     18 |       44 |   1316.94
  4004001 | edu packedu pack #1                                |      8 |       15 |   1316.93
  5002001 | importoscholar #1                                  |     19 |       45 |   1313.62
  4003001 | exportiedu pack #1                                 |      8 |       59 |   1313.18
  2001002 | amalgimporto #2                                    |      9 |       48 |   1310.79
  2001001 | amalgimporto #1                                    |     18 |       43 |   1309.50
 10003004 | exportiunivamalg #4                                |     18 |       33 |   1307.63
  1004001 | edu packamalg #1                                   |     18 |        4 |   1306.40
  6012008 | importobrand #8                                    |     18 |       38 |   1306.20
  8008005 | namelessnameless #5                                |      9 |        8 |   1305.97
  7007005 | brandbrand #5                                      |     17 |       55 |   1305.60
  6008005 | namelesscorp #5                                    |     17 |        8 |   1302.86
  7003005 | exportibrand #5                                    |      9 |        6 |   1302.10
  1002001 | importoamalg #1                                    |     18 |       10 |   1301.58
  5001001 | amalgscholar #1                                    |      9 |        6 |   1300.20
  9008002 | namelessmaxi #2                                    |     18 |       55 |   1299.96
 10013013 | exportiamalgamalg #13                              |     19 |        8 |   1299.40
  8003010 | exportinameless #10                                |     19 |        3 |   1298.56
  6012007 | importobrand #7                                    |     17 |       23 |   1296.28
  4001002 | amalgedu pack #2                                   |     18 |        2 |   1295.04
  3003001 | exportiexporti #1                                  |      9 |        9 |   1292.22
  6016003 | corpbrand #3                                       |     17 |       18 |   1292.08
  6008007 | namelesscorp #7                                    |      7 |        1 |   1291.48
  8011009 | amalgmaxi #9                                       |     18 |       33 |   1290.88
 10011009 | amalgamalgamalg #9                                 |      6 |       38 |   1286.10
 10010011 | univamalgamalg #11                                 |     17 |       17 |   1285.48
  4003001 | exportiedu pack #1                                 |     19 |       35 |   1284.02
  1001001 | amalgamalg #1                                      |     17 |       42 |   1283.52
  8016006 | corpmaxi #6                                        |      9 |        6 |   1283.25
  9009009 | maximaxi #9                                        |     19 |        0 |   1281.54
 10004004 | edu packunivamalg #4                               |      8 |       43 |   1279.80
  9011008 | amalgunivamalg #8                                  |     18 |       39 |   1279.20
  8004003 | edu packnameless #3                                |     19 |       16 |   1278.57
  1003002 | exportiamalg #2                                    |     18 |       24 |   1277.98
  9010009 | univunivamalg #9                                   |     17 |       56 |   1276.80
 10003007 | exportiunivamalg #7                                |      8 |       41 |   1276.00
  3001001 | amalgexporti #1                                    |      9 |       30 |   1275.52
  2002001 | importoimporto #1                                  |      7 |       30 |   1274.10
  6010004 | univbrand #4                                       |     19 |       27 |   1274.00
  8008009 | namelessnameless #9                                |     18 |       15 |   1273.50
 10004001 | edu packunivamalg #1                               |      8 |       27 |   1272.81
  9014011 | edu packunivamalg #11                              |     18 |        9 |   1272.46
  9016009 | corpunivamalg #9                                   |     17 |       27 |   1270.94
  1004001 | edu packamalg #1                                   |     17 |        1 |   1270.53
  7008007 | namelessbrand #7                                   |     19 |       19 |   1269.36
  3002001 | importoexporti #1                                  |     19 |        1 |   1266.36
 10010013 | univamalgamalg #13                                 |     17 |       51 |   1263.08
  8007010 | brandnameless #10                                  |     18 |       25 |   1262.31
  1001001 | amalgamalg #1                                      |      9 |       54 |   1261.67
  6010004 | univbrand #4                                       |     18 |       10 |   1261.44
  2002002 | importoimporto #2                                  |     19 |       12 |   1260.24
  9014005 | edu packunivamalg #5                               |     19 |       19 |   1255.50
  6009004 | maxicorp #4                                        |      7 |       24 |   1253.38
 10004004 | edu packunivamalg #4                               |     17 |       53 |   1251.72
  5003002 | exportischolar #2                                  |      8 |       53 |   1249.74
  1004002 | edu packamalg #2                                   |      9 |       37 |   1249.38
 10005013 | scholarunivamalg #13                               |     17 |       12 |   1247.84
  7007010 | brandbrand #10                                     |     19 |       11 |   1246.18
  4001002 | amalgedu pack #2                                   |     18 |       14 |   1244.32
  8013007 | exportimaxi #7                                     |     18 |       26 |   1244.25
  3003001 | exportiexporti #1                                  |      6 |        9 |   1243.20
  7013001 | exportinameless #1                                 |      9 |       20 |   1243.13
  1002002 | importoamalg #2                                    |      8 |       58 |   1240.00
  4002002 | importoedu pack #2                                 |      8 |       57 |   1239.68
  1002001 | importoamalg #1                                    |     17 |       29 |   1239.46
  4004002 | edu packedu pack #2                                |     18 |        5 |   1236.05
  7001005 | amalgbrand #5                                      |     18 |        6 |   1235.60
  2004002 | edu packimporto #2                                 |      7 |       58 |   1233.65
 10015003 | scholaramalgamalg #3                               |      9 |       48 |   1233.50
